query_id, author, title 
599,  Woman as Decoration, Emily Burbank 
600, Suzanna Stirs the Fire, Emily Calvin Blake 
601, s Daughter, Emily Sarah Holt 
602, The White Lady of Hazelwood, Emily Sarah Holt 
603, The White Rose of Langley, Emily Sarah Holt 
604,  Mistress Margery, Emily Sarah Holt 
605, The Well in the Desert, Emily Sarah Holt 
606, Our Little Lady, Emily Sarah Holt 
607, s Daughters, Emily Sarah Holt 
608, A Forgotten Hero, Emily Sarah Holt 
609, Clare Avery, Emily Sarah Holt 
610,  Lodge, Emily Sarah Holt 
611, The Gold that Glitters, Emily Sarah Holt 
612, s Well, Emily Sarah Holt 
613, Through the Malay Archipelago, Emily Richings 
614,  A Poem XXI, Emily Dickinson 
615, Chats on Old Lace and Needlework, Emily Leigh Lowes 
616, It Might Have Been, Emily Sarah Holt 
617, s Harvest, Emily Sarah Holt 
618,  cat, Emily Neville 
619, s Sake, Emily Sarah Holt 
620, An Ohio Woman in the Philippines, Emily Bronson Conger 
621, Robin Tremayne, Emily Sarah Holt 
622, One Snowy Night, Emily Sarah Holt 
623, In Convent Walls, Emily Sarah Holt 
624, Jap Herron, Emily Grant Hutchings 
625, Barbara Lynn, Emily J
626, s Letters, Emily Eden 
627, Blazing The Way, Emily Inez Denny 
628, s Country, Emily Churchill Thompson Sheets 
629, The Olivia Letters, Emily Edson Briggs                                
630, Emily of New Moon, Lucy Maud Montgomery 
631, Wuthering Heights, Emily Bront
632, An Appeal to the Christian Women of the South, Angelina Emily Grimk
633, Etiquette, Emily Post 
634,  Complete, Emily Dickinson 
635,  Third Series, Emily Dickinson 
636, The Story Of Ireland, Emily Lawless 
637, Entertaining Made Easy, Emily Rose Burt 
638, Our Catholic Heritage in English Literature, Emily Hickey 
639,  The History of Emily Montague, Frances Brooke 
640, s Delight, Emily Mayer Higgins 
641,  Woman as Decoration, Emily Burbank 
642, Suzanna Stirs the Fire, Emily Calvin Blake 
643, s Daughter, Emily Sarah Holt 
644, The White Lady of Hazelwood, Emily Sarah Holt 
645, The White Rose of Langley, Emily Sarah Holt 
646,  Mistress Margery, Emily Sarah Holt 
647, The Well in the Desert, Emily Sarah Holt 
648, Our Little Lady, Emily Sarah Holt 
649, s Daughters, Emily Sarah Holt 
650, A Forgotten Hero, Emily Sarah Holt 
651, Clare Avery, Emily Sarah Holt 
652,  Lodge, Emily Sarah Holt 
653, The Gold that Glitters, Emily Sarah Holt 
654, s Well, Emily Sarah Holt 
655, Through the Malay Archipelago, Emily Richings 
656,  A Poem XXI, Emily Dickinson 
657, Chats on Old Lace and Needlework, Emily Leigh Lowes 
658, It Might Have Been, Emily Sarah Holt 
659, s Harvest, Emily Sarah Holt 
660,  cat, Emily Neville 
661, s Sake, Emily Sarah Holt 
662, An Ohio Woman in the Philippines, Emily Bronson Conger 
663, Robin Tremayne, Emily Sarah Holt 
664, One Snowy Night, Emily Sarah Holt 
665, In Convent Walls, Emily Sarah Holt 
666, Jap Herron, Emily Grant Hutchings 
667, Barbara Lynn, Emily J
668, s Letters, Emily Eden 
669, Blazing The Way, Emily Inez Denny 
670, s Country, Emily Churchill Thompson Sheets 
671, The Olivia Letters, Emily Edson Briggs                                
672, Emily of New Moon, Lucy Maud Montgomery 
673, Wuthering Heights, Emily Bront
674, An Appeal to the Christian Women of the South, Angelina Emily Grimk
675, Etiquette, Emily Post 
676,  Complete, Emily Dickinson 
677,  Third Series, Emily Dickinson 
678, The Story Of Ireland, Emily Lawless 
679, Entertaining Made Easy, Emily Rose Burt 
680, Our Catholic Heritage in English Literature, Emily Hickey 
681,  The History of Emily Montague, Frances Brooke 
682, s Delight, Emily Mayer Higgins 
683,  Woman as Decoration, Emily Burbank 
684, Suzanna Stirs the Fire, Emily Calvin Blake 
685, s Daughter, Emily Sarah Holt 
686, The White Lady of Hazelwood, Emily Sarah Holt 
687, The White Rose of Langley, Emily Sarah Holt 
688,  Mistress Margery, Emily Sarah Holt 
689, The Well in the Desert, Emily Sarah Holt 
690, Our Little Lady, Emily Sarah Holt 
691, s Daughters, Emily Sarah Holt 
692, A Forgotten Hero, Emily Sarah Holt 
693, Clare Avery, Emily Sarah Holt 
694,  Lodge, Emily Sarah Holt 
695, The Gold that Glitters, Emily Sarah Holt 
696, s Well, Emily Sarah Holt 
697, Through the Malay Archipelago, Emily Richings 
698,  A Poem XXI, Emily Dickinson 
699, Chats on Old Lace and Needlework, Emily Leigh Lowes 
700, It Might Have Been, Emily Sarah Holt 
701, s Harvest, Emily Sarah Holt 
702,  cat, Emily Neville 
703, s Sake, Emily Sarah Holt 
704, An Ohio Woman in the Philippines, Emily Bronson Conger 
705, Robin Tremayne, Emily Sarah Holt 
706, One Snowy Night, Emily Sarah Holt 
707, In Convent Walls, Emily Sarah Holt 
708, Jap Herron, Emily Grant Hutchings 
709, Barbara Lynn, Emily J
710, s Letters, Emily Eden 
711, Blazing The Way, Emily Inez Denny 
712, s Country, Emily Churchill Thompson Sheets 
713, The Olivia Letters, Emily Edson Briggs                                
714, Emily of New Moon, Lucy Maud Montgomery 
715, Wuthering Heights, Emily Bront
716, An Appeal to the Christian Women of the South, Angelina Emily Grimk
717, Etiquette, Emily Post 
718,  Complete, Emily Dickinson 
719,  Third Series, Emily Dickinson 
720, The Story Of Ireland, Emily Lawless 
721, Entertaining Made Easy, Emily Rose Burt 
722, Our Catholic Heritage in English Literature, Emily Hickey 
723,  The History of Emily Montague, Frances Brooke 
724, s Delight, Emily Mayer Higgins 
725,  Woman as Decoration, Emily Burbank 
726, Suzanna Stirs the Fire, Emily Calvin Blake 
727, s Daughter, Emily Sarah Holt 
728, The White Lady of Hazelwood, Emily Sarah Holt 
729, The White Rose of Langley, Emily Sarah Holt 
730,  Mistress Margery, Emily Sarah Holt 
731, The Well in the Desert, Emily Sarah Holt 
732, Our Little Lady, Emily Sarah Holt 
733, s Daughters, Emily Sarah Holt 
734, A Forgotten Hero, Emily Sarah Holt 
735, Clare Avery, Emily Sarah Holt 
736,  Lodge, Emily Sarah Holt 
737, The Gold that Glitters, Emily Sarah Holt 
738, s Well, Emily Sarah Holt 
739, Through the Malay Archipelago, Emily Richings 
740,  A Poem XXI, Emily Dickinson 
741, Chats on Old Lace and Needlework, Emily Leigh Lowes 
742, It Might Have Been, Emily Sarah Holt 
743, s Harvest, Emily Sarah Holt 
744,  cat, Emily Neville 
745, s Sake, Emily Sarah Holt 
746, An Ohio Woman in the Philippines, Emily Bronson Conger 
747, Robin Tremayne, Emily Sarah Holt 
748, One Snowy Night, Emily Sarah Holt 
749, In Convent Walls, Emily Sarah Holt 
750, Jap Herron, Emily Grant Hutchings 
751, Barbara Lynn, Emily J
752, s Letters, Emily Eden 
753, Blazing The Way, Emily Inez Denny 
754, s Country, Emily Churchill Thompson Sheets 
755, The Olivia Letters, Emily Edson Briggs                                
756, Emily of New Moon, Lucy Maud Montgomery 
757, Wuthering Heights, Emily Bront
758, An Appeal to the Christian Women of the South, Angelina Emily Grimk
759, Etiquette, Emily Post 
760,  Complete, Emily Dickinson 
761,  Third Series, Emily Dickinson 
762, The Story Of Ireland, Emily Lawless 
763, Entertaining Made Easy, Emily Rose Burt 
764, Our Catholic Heritage in English Literature, Emily Hickey 
765,  The History of Emily Montague, Frances Brooke 
766, s Delight, Emily Mayer Higgins 
767,  Woman as Decoration, Emily Burbank 
768, Suzanna Stirs the Fire, Emily Calvin Blake 
769, s Daughter, Emily Sarah Holt 
770, The White Lady of Hazelwood, Emily Sarah Holt 
771, The White Rose of Langley, Emily Sarah Holt 
772,  Mistress Margery, Emily Sarah Holt 
773, The Well in the Desert, Emily Sarah Holt 
774, Our Little Lady, Emily Sarah Holt 
775, s Daughters, Emily Sarah Holt 
776, A Forgotten Hero, Emily Sarah Holt 
777, Clare Avery, Emily Sarah Holt 
778,  Lodge, Emily Sarah Holt 
779, The Gold that Glitters, Emily Sarah Holt 
780, s Well, Emily Sarah Holt 
781, Through the Malay Archipelago, Emily Richings 
782,  A Poem XXI, Emily Dickinson 
783, Chats on Old Lace and Needlework, Emily Leigh Lowes 
784, It Might Have Been, Emily Sarah Holt 
785, s Harvest, Emily Sarah Holt 
786,  cat, Emily Neville 
787, s Sake, Emily Sarah Holt 
788, An Ohio Woman in the Philippines, Emily Bronson Conger 
789, Robin Tremayne, Emily Sarah Holt 
790, One Snowy Night, Emily Sarah Holt 
791, In Convent Walls, Emily Sarah Holt 
792, Jap Herron, Emily Grant Hutchings 
793, Barbara Lynn, Emily J
794, s Letters, Emily Eden 
795, Blazing The Way, Emily Inez Denny 
796, s Country, Emily Churchill Thompson Sheets 
797, The Olivia Letters, Emily Edson Briggs                                
798, Emily of New Moon, Lucy Maud Montgomery 
799, Wuthering Heights, Emily Bront
800, An Appeal to the Christian Women of the South, Angelina Emily Grimk
801, Etiquette, Emily Post 
802,  Complete, Emily Dickinson 
803,  Third Series, Emily Dickinson 
804, The Story Of Ireland, Emily Lawless 
805, Entertaining Made Easy, Emily Rose Burt 
806, Our Catholic Heritage in English Literature, Emily Hickey 
807,  The History of Emily Montague, Frances Brooke 
808, s Delight, Emily Mayer Higgins 
809,  Woman as Decoration, Emily Burbank 
810, Suzanna Stirs the Fire, Emily Calvin Blake 
811, s Daughter, Emily Sarah Holt 
812, The White Lady of Hazelwood, Emily Sarah Holt 
813, The White Rose of Langley, Emily Sarah Holt 
814,  Mistress Margery, Emily Sarah Holt 
815, The Well in the Desert, Emily Sarah Holt 
816, Our Little Lady, Emily Sarah Holt 
817, s Daughters, Emily Sarah Holt 
818, A Forgotten Hero, Emily Sarah Holt 
819, Clare Avery, Emily Sarah Holt 
820,  Lodge, Emily Sarah Holt 
821, The Gold that Glitters, Emily Sarah Holt 
822, s Well, Emily Sarah Holt 
823, Through the Malay Archipelago, Emily Richings 
824,  A Poem XXI, Emily Dickinson 
825, Chats on Old Lace and Needlework, Emily Leigh Lowes 
826, It Might Have Been, Emily Sarah Holt 
827, s Harvest, Emily Sarah Holt 
828,  cat, Emily Neville 
829, s Sake, Emily Sarah Holt 
830, An Ohio Woman in the Philippines, Emily Bronson Conger 
831, Robin Tremayne, Emily Sarah Holt 
832, One Snowy Night, Emily Sarah Holt 
833, In Convent Walls, Emily Sarah Holt 
834, Jap Herron, Emily Grant Hutchings 
835, Barbara Lynn, Emily J
836, s Letters, Emily Eden 
837, Blazing The Way, Emily Inez Denny 
838, s Country, Emily Churchill Thompson Sheets 
839, The Olivia Letters, Emily Edson Briggs                                
840, Emily of New Moon, Lucy Maud Montgomery 
841, Wuthering Heights, Emily Bront
842, An Appeal to the Christian Women of the South, Angelina Emily Grimk
843, Etiquette, Emily Post 
844,  Complete, Emily Dickinson 
845,  Third Series, Emily Dickinson 
846, The Story Of Ireland, Emily Lawless 
847, Entertaining Made Easy, Emily Rose Burt 
848, Our Catholic Heritage in English Literature, Emily Hickey 
849,  The History of Emily Montague, Frances Brooke 
850, s Delight, Emily Mayer Higgins 
851,  Woman as Decoration, Emily Burbank 
852, Suzanna Stirs the Fire, Emily Calvin Blake 
853, s Daughter, Emily Sarah Holt 
854, The White Lady of Hazelwood, Emily Sarah Holt 
855, The White Rose of Langley, Emily Sarah Holt 
856,  Mistress Margery, Emily Sarah Holt 
857, The Well in the Desert, Emily Sarah Holt 
858, Our Little Lady, Emily Sarah Holt 
859, s Daughters, Emily Sarah Holt 
860, A Forgotten Hero, Emily Sarah Holt 
861, Clare Avery, Emily Sarah Holt 
862,  Lodge, Emily Sarah Holt 
863, The Gold that Glitters, Emily Sarah Holt 
864, s Well, Emily Sarah Holt 
865, Through the Malay Archipelago, Emily Richings 
866,  A Poem XXI, Emily Dickinson 
867, Chats on Old Lace and Needlework, Emily Leigh Lowes 
868, It Might Have Been, Emily Sarah Holt 
869, s Harvest, Emily Sarah Holt 
870,  cat, Emily Neville 
871, s Sake, Emily Sarah Holt 
872, An Ohio Woman in the Philippines, Emily Bronson Conger 
873, Robin Tremayne, Emily Sarah Holt 
874, One Snowy Night, Emily Sarah Holt 
875, In Convent Walls, Emily Sarah Holt 
876, Jap Herron, Emily Grant Hutchings 
877, Barbara Lynn, Emily J
878, s Letters, Emily Eden 
879, Blazing The Way, Emily Inez Denny 
880, s Country, Emily Churchill Thompson Sheets 
881, The Olivia Letters, Emily Edson Briggs                                
882, Emily of New Moon, Lucy Maud Montgomery 
883, Wuthering Heights, Emily Bront
884, An Appeal to the Christian Women of the South, Angelina Emily Grimk
885, Etiquette, Emily Post 
886,  Complete, Emily Dickinson 
887,  Third Series, Emily Dickinson 
888, The Story Of Ireland, Emily Lawless 
889, Entertaining Made Easy, Emily Rose Burt 
890, Our Catholic Heritage in English Literature, Emily Hickey 
891,  The History of Emily Montague, Frances Brooke 
892, s Delight, Emily Mayer Higgins 
893,  Woman as Decoration, Emily Burbank 
894, Suzanna Stirs the Fire, Emily Calvin Blake 
895, s Daughter, Emily Sarah Holt 
896, The White Lady of Hazelwood, Emily Sarah Holt 
897, The White Rose of Langley, Emily Sarah Holt 
898,  Mistress Margery, Emily Sarah Holt 
899, The Well in the Desert, Emily Sarah Holt 
900, Our Little Lady, Emily Sarah Holt 
901, s Daughters, Emily Sarah Holt 
902, A Forgotten Hero, Emily Sarah Holt 
903, Clare Avery, Emily Sarah Holt 
904,  Lodge, Emily Sarah Holt 
905, The Gold that Glitters, Emily Sarah Holt 
906, s Well, Emily Sarah Holt 
907, Through the Malay Archipelago, Emily Richings 
908,  A Poem XXI, Emily Dickinson 
909, Chats on Old Lace and Needlework, Emily Leigh Lowes 
910, It Might Have Been, Emily Sarah Holt 
911, s Harvest, Emily Sarah Holt 
912,  cat, Emily Neville 
913, s Sake, Emily Sarah Holt 
914, An Ohio Woman in the Philippines, Emily Bronson Conger 
915, Robin Tremayne, Emily Sarah Holt 
916, One Snowy Night, Emily Sarah Holt 
917, In Convent Walls, Emily Sarah Holt 
918, Jap Herron, Emily Grant Hutchings 
919, Barbara Lynn, Emily J
920, s Letters, Emily Eden 
921, Blazing The Way, Emily Inez Denny 
922, s Country, Emily Churchill Thompson Sheets 
923, The Olivia Letters, Emily Edson Briggs                                
924, Emily of New Moon, Lucy Maud Montgomery 
925, Wuthering Heights, Emily Bront
926, An Appeal to the Christian Women of the South, Angelina Emily Grimk
927, Etiquette, Emily Post 
928,  Complete, Emily Dickinson 
929,  Third Series, Emily Dickinson 
930, The Story Of Ireland, Emily Lawless 
931, Entertaining Made Easy, Emily Rose Burt 
932, Our Catholic Heritage in English Literature, Emily Hickey 
933,  The History of Emily Montague, Frances Brooke 
934, s Delight, Emily Mayer Higgins 
935,  Woman as Decoration, Emily Burbank 
936, Suzanna Stirs the Fire, Emily Calvin Blake 
937, s Daughter, Emily Sarah Holt 
938, The White Lady of Hazelwood, Emily Sarah Holt 
939, The White Rose of Langley, Emily Sarah Holt 
940,  Mistress Margery, Emily Sarah Holt 
941, The Well in the Desert, Emily Sarah Holt 
942, Our Little Lady, Emily Sarah Holt 
943, s Daughters, Emily Sarah Holt 
944, A Forgotten Hero, Emily Sarah Holt 
945, Clare Avery, Emily Sarah Holt 
946,  Lodge, Emily Sarah Holt 
947, The Gold that Glitters, Emily Sarah Holt 
948, s Well, Emily Sarah Holt 
949, Through the Malay Archipelago, Emily Richings 
950,  A Poem XXI, Emily Dickinson 
951, Chats on Old Lace and Needlework, Emily Leigh Lowes 
952, It Might Have Been, Emily Sarah Holt 
953, s Harvest, Emily Sarah Holt 
954,  cat, Emily Neville 
955, s Sake, Emily Sarah Holt 
956, An Ohio Woman in the Philippines, Emily Bronson Conger 
957, Robin Tremayne, Emily Sarah Holt 
958, One Snowy Night, Emily Sarah Holt 
959, In Convent Walls, Emily Sarah Holt 
960, Jap Herron, Emily Grant Hutchings 
961, Barbara Lynn, Emily J
962, s Letters, Emily Eden 
963, Blazing The Way, Emily Inez Denny 
964, s Country, Emily Churchill Thompson Sheets 
965, The Olivia Letters, Emily Edson Briggs                                
966, Emily of New Moon, Lucy Maud Montgomery 
967, Wuthering Heights, Emily Bront
968, An Appeal to the Christian Women of the South, Angelina Emily Grimk
969, Etiquette, Emily Post 
970,  Complete, Emily Dickinson 
971,  Third Series, Emily Dickinson 
972, The Story Of Ireland, Emily Lawless 
973, Entertaining Made Easy, Emily Rose Burt 
974, Our Catholic Heritage in English Literature, Emily Hickey 
975,  The History of Emily Montague, Frances Brooke 
976, s Delight, Emily Mayer Higgins 
977,  Woman as Decoration, Emily Burbank 
978, Suzanna Stirs the Fire, Emily Calvin Blake 
979, s Daughter, Emily Sarah Holt 
980, The White Lady of Hazelwood, Emily Sarah Holt 
981, The White Rose of Langley, Emily Sarah Holt 
982,  Mistress Margery, Emily Sarah Holt 
983, The Well in the Desert, Emily Sarah Holt 
984, Our Little Lady, Emily Sarah Holt 
985, s Daughters, Emily Sarah Holt 
986, A Forgotten Hero, Emily Sarah Holt 
987, Clare Avery, Emily Sarah Holt 
988,  Lodge, Emily Sarah Holt 
989, The Gold that Glitters, Emily Sarah Holt 
990, s Well, Emily Sarah Holt 
991, Through the Malay Archipelago, Emily Richings 
992,  A Poem XXI, Emily Dickinson 
993, Chats on Old Lace and Needlework, Emily Leigh Lowes 
994, It Might Have Been, Emily Sarah Holt 
995, s Harvest, Emily Sarah Holt 
996,  cat, Emily Neville 
997, s Sake, Emily Sarah Holt 
998, An Ohio Woman in the Philippines, Emily Bronson Conger 
